cell,dataset,selector,expected_candidate_count,planned_k,preparation_group,score_group,selection_group,configuration
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,fd94e0dd6a422cd5127202bc2748c6a2b9aac13a92c74c48d7ca7c96dcf5afaa,7c9615d9c7cb02898908495a2034aee85c3bcb923383b9f07931aabfb456f885,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,664c7a403bc2f9303ecb759968d1f05a119c4172190c7d25a0221147a3e5f061,02a5f91563af5bd42dea897bc14c395e08e07c934d2e3d05a1bddae294e77d41,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,bb156465773f7b75903c8230db0db52bb4408eef38136db6e64256ccf7e0ee3a,72ca2803a086f444deaa5846f199db1c0a0b6cdc7fc33ba803c3da5f158ecb89,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,b7a02d6ab9903b5c04e1088d20615d035cfb3393f87f9a3980d61d05c0ec1f20,c18aa75585f31d15bd3c49a55831000a85d23417f041fc546b9fa628ed642c5d,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,52d2f0bdff6b2e711463e0534add51a09eb4500e4d5133cb91e0b6507e6f21d6,892552f94b931ad87974bad5d572c467060e52a6c57e8b2f639306b75ed01266,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,5b7a4377e54c4888919d5cf097071697000669e5907c093d52ba97b9c860c115,dc9bc6379b18a64ac694ee6fa9976954a02701feb658b95760cf2c27163fe3cc,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/legacy,PubMed,legacy,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,0538ae6a2636899d6195d585ce91c5c52795b5f1a0bde7ca654d92d638a8ce3c,d13a916c15cd84d5177d6b1d144207724dfb0b606262cf6ce2a3d92e09573086,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.05/degree,PubMed,degree,13801,690,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,45d51d436174aa5a6a958817ba411624f6e2d96d191e3f0ec94f02f0e4ea601c,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/random,PubMed,random,13801,690,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,82fbe7af126caab7153636977aadb3c14a7b441aa95bbe91e4ece04c82d3245b,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/a_grad_norm,PubMed,a_grad_norm,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,7abb113fded4f6b3b6838947afd54ac6f4d067ed0e0e13a8c0a2256365a12821,cfd330ea45cda5e4d23cdeb074783354a9f03c28e52a10d39d7d941ad87ec156,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/b_param_hutch,PubMed,b_param_hutch,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,39216d7f0e0b4a2169a5812a77e4368876a901a77def9e8a3f3e0b8669441a45,9886298a51250adbafd1aed702c8089b3497a819b166fe15ebd19467d74a3149,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/r_point,PubMed,r_point,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,b832e2f21535d8ae980724706ffc6c0f2fa79bd27dcc8bd64a98af9008dab241,3ffe72d42352562404314824e4b51d147d7dc0e2fa2748ffbdef779776abf34a,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/gt_simple,PubMed,gt_simple,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,12aa0297056ec03f7055bea7922b5b9d7025ee30afbed478329248d93419390e,2230586c83fc0ec7bd27ceefeea69e6c4996e1fe3479f48377d6a58c800fe758,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/gt_full,PubMed,gt_full,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,55d4fbf3f03934dfa442deb4358a4159fec5074b341d574500607890a236bc10,ba5ba324e64d8be1502499a4f69a9bf72304c2c8b9db270b426bf622bef251a7,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/p_point,PubMed,p_point,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,ce04c7911cd88c688e141c57e61a7413f5a151863ef8fe452b6a1ff713be3677,aaa2e1b043c9bb767daac034af212c9a9eb316390f1c6b9b20ab469f249b8dab,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/p_simple,PubMed,p_simple,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,2b15da2ed61bc6cb9b5da970389259a36ed985e4802559bb811487f79416256e,4078c719b3c9066c5e602c1480a93114d8c48a0dd979418e888fc9f49fe95ad6,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/p_graph,PubMed,p_graph,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,469b31673896628a37c9031f893d8c5e6331ae1d194f7bc4427ede47f723b8cb,3fa41b778e5c93eb3884a8e0ba921a855d80b56b4d0e80b8f7f8d40ce57c892f,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,fd94e0dd6a422cd5127202bc2748c6a2b9aac13a92c74c48d7ca7c96dcf5afaa,4f5561bd29b0c9720032eea7c7d892ecb68a4c80a56d488270930b2ae3caab1d,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,664c7a403bc2f9303ecb759968d1f05a119c4172190c7d25a0221147a3e5f061,e698ae4f4fcfcacacf4a70bf0d8d0a28dddea529a0b0cc698ce9db88d00f32af,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,bb156465773f7b75903c8230db0db52bb4408eef38136db6e64256ccf7e0ee3a,ae3955225467e219b5fef12573bb4dd15828ddf313d2a9b4c71c2af29a798b78,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,b7a02d6ab9903b5c04e1088d20615d035cfb3393f87f9a3980d61d05c0ec1f20,a5905083611e595e3e4f7cad501fd06708b3cafe3f6f61ad493000ff74246c27,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,52d2f0bdff6b2e711463e0534add51a09eb4500e4d5133cb91e0b6507e6f21d6,6edb4bfeeacb42b81570f7e0b7f90db0c72dff6b97a0c972e55f1f4af1945f41,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,5b7a4377e54c4888919d5cf097071697000669e5907c093d52ba97b9c860c115,70dcdbf0e7e321c52d468d7379cbf0dadfd48fbace300b09775c1c4c319c2b7f,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.05/legacy,PubMed,legacy,13801,690,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,0538ae6a2636899d6195d585ce91c5c52795b5f1a0bde7ca654d92d638a8ce3c,8a61d99e0966b9d241e9b9a7a67a44979f0f4aa58bea248b1db6c2bac6c1ed52,generated/stage_s/pubmed-seed2024-r0.05.yaml
aagu015-s-pubmed-seed212-r0.01/degree,PubMed,degree,13801,138,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,0b1d4a0a27e32d51ee6598180687d7f90f6254c999f3511154a5c07db90b42e7,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/random,PubMed,random,13801,138,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,3322706286ebca81225c7449b945a94fdb09d7901b7ce7c1ad4c2199f0da23ad,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/a_grad_norm,PubMed,a_grad_norm,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,dbd3f0e881c2c48c5d472366b5f4829c85f5a4ff1fc821068d7254551a5dbed6,2f6998f1c173dec16329616cd93a8e7e6a0336ce35b86f9310d42c0cdb52967c,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/b_param_hutch,PubMed,b_param_hutch,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,53180bcf87a421af086e2e855af1902715a0f20065c0d9ce32142b35902d3409,918db5801175e7c480bcc33d245eab5a34121de5124237a2d8beb8bed39fa583,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/r_point,PubMed,r_point,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,e7c9c2d48673985ebfdf72e7f25be24e055c9028aaf4fcb3eae1092fad3e6664,7318b304c540c218d317f1d3eb0f6af9d1d32a0e6a874656ef1daad92515573c,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/gt_simple,PubMed,gt_simple,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,727a52fdb081dcefacc73be5e890bc2357ffde726c209b2dd193abaa18a31013,042d1b05823229ca4fc593a8b3ba1a07a6b6718b314eff775dc47d976f723998,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/gt_full,PubMed,gt_full,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,48d1355d772c2d3df8b9f8a6c9aaf34cecb76415dea92f18878f26f7f8101e21,46454b8ba003c3f9e6b01bc9b77f22d4b72a566ed500d116d2a437b34b8c9d01,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/p_point,PubMed,p_point,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5ffcec80a75b255c60086ffe9ff2033a47a793e3fb49d73c85759418c4e5e7e6,a92b7da3ca8e1c8b95dad50fb17d6de8a5b78b35c33494c6177156a6845eac61,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/p_simple,PubMed,p_simple,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,11ec4e08e2c6a8bc3d80bc95a3718bac331e6cd74efc6b24d8dc691731d32ef3,dd4b34b953a48898f779e98f71e4971ceb05cabb081c3f64e0cf2a0eff7d8d9a,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/p_graph,PubMed,p_graph,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,4da21a507aee591646bc069eac3198af214ea2680855e8ef4ce1f9ec1d7232bb,5fb05abf24ff097d4d5c043832dbcc875ccc5cb671cf2053af932655cf3e768e,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,75a57a989e01348853c91f7101c8e633e0c8d8cfcb76a85322d486a63cbfd6e3,0ae0ca23477ce25c76a2272a2624cb4786c885ea3622235f9c2ea2cdef454699,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,fc16d4a54116aa3d1f91e8f330354ea2c0bdefe37614a4171a2c4d178fff7f35,1e1a49bcd6b1facb075918a5bb82e1c6ca131029ea0f163147b02d6501defe28,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5236893a6560b801c41e8d8777c9f5964b739e62fc02133bb87e3b24e27fda64,b85ce2fbb5d6936442fe0100b7228a8e7002268f89a536e33a97bf496901900c,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,d0e2105fed996c2da4b3c59ec6e1f8cae5aeaadb7d1e8f4f2fd61da345df64c1,185e550ffc1d3c8f467dfe0f09d4809900d2e9dff1800aebc8ad81a76e8f5243,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,bc67482967a0c78a5b6d686a3aab359fbd78d9b4776c7bd4ab60d0d67e35764b,90695fc9dbaf753aa0890e97fac8a8d8c81c019197a2cd1bdcbe2d8ce21f6c7c,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,33a1ec7975e4a7bbd94fc307039ba727c82d27a9ba30775eeb88e2cc3930cf44,8fcc3f301c5e343e11312f157caec6859159abe4bee7066d72e06909c7439c1f,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.01/legacy,PubMed,legacy,13801,138,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5c419cfd2575f6768ca729d8b6dfe2177b452ab0db883de647008d2f73dbd68e,aa6645f731ffa7dbccb4f2c8003b92f16ee7b3afabe148050380425b6d814f2f,generated/stage_s/pubmed-seed212-r0.01.yaml
aagu015-s-pubmed-seed212-r0.05/degree,PubMed,degree,13801,690,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,45d51d436174aa5a6a958817ba411624f6e2d96d191e3f0ec94f02f0e4ea601c,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/random,PubMed,random,13801,690,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,82fbe7af126caab7153636977aadb3c14a7b441aa95bbe91e4ece04c82d3245b,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/a_grad_norm,PubMed,a_grad_norm,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,dbd3f0e881c2c48c5d472366b5f4829c85f5a4ff1fc821068d7254551a5dbed6,9e8dd705c81e1a2206c8c6bfabd146a43b6916035c476676359959f979efe093,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/b_param_hutch,PubMed,b_param_hutch,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,53180bcf87a421af086e2e855af1902715a0f20065c0d9ce32142b35902d3409,0955b89000a909994a6c9003b0f9d278b3d73b4e1fada061ac4b90ed4d0af4c8,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/r_point,PubMed,r_point,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,e7c9c2d48673985ebfdf72e7f25be24e055c9028aaf4fcb3eae1092fad3e6664,a69c482aaca8c074e07c573c56a610e0340499d737b79f33e849464f905a2206,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/gt_simple,PubMed,gt_simple,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,727a52fdb081dcefacc73be5e890bc2357ffde726c209b2dd193abaa18a31013,81e3c2e8310f70968abba59e8527d16e36f15d930830762fd5176245d5045c7a,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/gt_full,PubMed,gt_full,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,48d1355d772c2d3df8b9f8a6c9aaf34cecb76415dea92f18878f26f7f8101e21,ae254a414f9b6b18984dd05490cd60ec6f4ccb9b1c197742a09f8da01fe53ec5,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/p_point,PubMed,p_point,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5ffcec80a75b255c60086ffe9ff2033a47a793e3fb49d73c85759418c4e5e7e6,2e8ba5a6b19c5c1be57c8e5c36451a38a3af2397bdd8f791b5f56ef182cfd436,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/p_simple,PubMed,p_simple,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,11ec4e08e2c6a8bc3d80bc95a3718bac331e6cd74efc6b24d8dc691731d32ef3,4e8de3a6567f69e1c86bf9433d770e12f07a606512f4d29261a0e2116afabb95,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/p_graph,PubMed,p_graph,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,4da21a507aee591646bc069eac3198af214ea2680855e8ef4ce1f9ec1d7232bb,ebe916085ab88efe6d2c619ad1a63675b4b7206012a818fc0ca5a8a99e99a0e8,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,75a57a989e01348853c91f7101c8e633e0c8d8cfcb76a85322d486a63cbfd6e3,f0a5a858bf077dcc53d519407b66f437649ab789193ae0d468cc01140dc02174,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,fc16d4a54116aa3d1f91e8f330354ea2c0bdefe37614a4171a2c4d178fff7f35,f7dcf0381cd1edd3bc1b80a5fca922edbb2c282fb8efcb608ddf739518078f50,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5236893a6560b801c41e8d8777c9f5964b739e62fc02133bb87e3b24e27fda64,986fbb813dd67fe487f7f265afdaf016dc7e060a8c1c6a605a46513597fecf78,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,d0e2105fed996c2da4b3c59ec6e1f8cae5aeaadb7d1e8f4f2fd61da345df64c1,f72be1b847c7c4a9c90c8369c4f4ab6f1f33ac0c38e6827ec3dfa15deed39bff,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,bc67482967a0c78a5b6d686a3aab359fbd78d9b4776c7bd4ab60d0d67e35764b,4e3220d838b13174ef78d0761be72a383d56d54f105e11cb0b5d966294ea337d,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,33a1ec7975e4a7bbd94fc307039ba727c82d27a9ba30775eeb88e2cc3930cf44,a685b88e92ed68adf2a0d21d9a0dfc0496df1c82d29777bde3b081ddb779ddef,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed212-r0.05/legacy,PubMed,legacy,13801,690,5123b42aa912a80e61200e457a7c166e48ee5f95ecbf7c85b361d950b4160490,5c419cfd2575f6768ca729d8b6dfe2177b452ab0db883de647008d2f73dbd68e,da16f18fa27b9cc03bbddf6ea40c31fb65a7afca9db40aefe423997695ce7d1d,generated/stage_s/pubmed-seed212-r0.05.yaml
aagu015-s-pubmed-seed42-r0.01/degree,PubMed,degree,13801,138,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,0b1d4a0a27e32d51ee6598180687d7f90f6254c999f3511154a5c07db90b42e7,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/random,PubMed,random,13801,138,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,3322706286ebca81225c7449b945a94fdb09d7901b7ce7c1ad4c2199f0da23ad,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/a_grad_norm,PubMed,a_grad_norm,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,f44edfb3bf2dd609dea6c10c0707f067dba4791d1286dd94b8922fd08387db41,024d888092bcbfe19941d3397d66bc7d4ef34c9a70babeb05af748f72d73277b,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/b_param_hutch,PubMed,b_param_hutch,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,713ccb1b2cb778fe126615f0dc289c5bbb11a961ee7ded6c874a24edc78f4b64,1abd83c6efed3c35eac898c6b2c4a53a8c4c38cc03d2e1f2b37876cd41ef2d0d,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/r_point,PubMed,r_point,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,0b3ddacfa492ed7a4a9ff2ece38a79e32c2cfe651b01c0470cb60164d33ad847,a7a47d6e4cb3266e74067dd968f03ca7e64fb87a5820d717ededf01f94f39c48,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/gt_simple,PubMed,gt_simple,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,65a7b1d41d2ce8d6ab7c3668d11d425c22c07ff1ad2117835be67c9bbd5d14fe,805813d330595f1ad7d986d721c134afaee5ee28b65850fce9a2104ce9eda7ce,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/gt_full,PubMed,gt_full,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,6c058bbceb98939ad21be0c7dba4915246d543db642f28ca5b38428d32b5e5b3,ae2c826fd2118942b1789653e9ea239101fb84b107fbf28c108df88e42899799,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/p_point,PubMed,p_point,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,b5365f1a0f5fcdf97eec3cbe2591e63931a167cb21fa1f836e0211bdb035a358,84da03750282ae8101d000ad5d434e9171171b2c4bf425bbc91cb3b0d678dbd1,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/p_simple,PubMed,p_simple,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,0ccef5f2845176c1b885b7cf834ce02dcdda772c27475fffe027a6a1f8300bf3,cf8898bc5f91d769a8c07bb436dc2ade2a1aa388836a181ca5d1d92f9cc1a2e1,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/p_graph,PubMed,p_graph,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,dff55d21f0509f58cac65fb6be54e005be27334266ad7993242832a85868656c,35e340560f1acd1d25c1456fee4acb83b7bbaade62fdb70884d8680fbb11df0c,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,6328177ec717c4f6b6bce24db218044749b8b2de472509b1acd7103799bce4fd,0b73d875515dc543298c797b9e327a5cbc4a155af79112f5e0ca1944577d1e03,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,7f6c0cfdaa9ca9efe1495006931f5f45306955e2fdd3914a9a37955f68a67be6,718091a41c2afe6663a97896cd6108709385d912bf17f7f837a42e7cb733740c,generated/stage_s/pubmed-seed42-r0.01.yaml
